"ep_airdate","tweet_id","text_clean","n_questions"
"2020-06-25","1276275878067154949","What assurances do I have as a young person entering the world of work that there are enough opportunities for me?",4
"2020-06-25","1276280212192460804","Should the government be supporting more social and affordable housing and fewer luxury apartments?",4
"2020-06-25","1276283269080854529","What changes that we have made in society in response to coronavirus should be kept after restrictions are lifted?",4
"2020-09-17","1306714409050550277","It’s been reported there are no tests available in the top 10 hotspots in England, is this the‘world-beating’ operation Boris pomised?",4
"2020-09-17","1306715616817094667","Can the government guarantee tests are going to be made readily available and easily accessible to those who need them?",4
"2020-09-17","1306718342691147779","Iam aware of local schools sending whole year groups home to quarantine. Is there a less disruptive way to manage outbreaks in schools?",4
"2020-09-17","1306722318656458752","How has the Tories’ Brexit deal gone from being ‘oven ready’ to ‘a threat to our economic and political integrity’?",4
"2020-09-24","1309249285616173057","How does the Job Support Scheme help those who still have their industries shut or massively reduced because of the pandemic?",4
"2020-09-24","1309253538044837888","Are the new measures a short step away from full lockdown again, with more restrictions implemented almost every few days?",4
"2020-09-24","1309257797612306433","Shall! book Christmas lunch in a pub in tables of six, in separate names, in order to see my children and grandchildren, if this is the next time we can all be together?",4
"2020-09-24","1309260599474388992","Why can! return froma foreign holiday, quarantine and see my family at Christmas - but not from university?",4
"2020-10-01","1311785739240210433","Is now the time for the UK to adopt the Australia policy of processing asylum seekers  outside of UK waters?",4
"2020-10-01","1311790325262954503","I have been coaxed back to university away from the safety of my home. What action Is the government taking to protect students’ mental health?",4
"2020-10-01","1311792960707624960","Have localised restrictions been totally ineffective in controlling the spread of  the virus and contributed to the non-compliance of some individuals?",4
"2020-10-01","1311798786499411968","Do you think the government Should help football clubs financially when players are still receiving massive salaries?",4
"2020-10-08","1314322251777540096","What would a second national lockdown mean for businesses already struggling to survive?",4
"2020-10-08","1314329408304545792","What measures can we expect the government to take in planning ahead if a vaccination Is not found and distributed before January 2021?",4
"2020-10-08","1314331487119044609","What is the government going to do to ensure that musicians and artists survive into 2021?",4
"2020-10-08","1314334755870081024","Will Donald Trump get the sympathy vote?",4
"2020-10-22","1319395529223274497","Why did Rishi Sunak wait so long to come up with today’s new plan when so much of the UK has been struggling for weeks?",5
"2020-10-22","1319399140615475203","Was Andy Burnham’s stand in Greater Manchester a masterclass in how public servants should exercise representative democracy?",5
"2020-10-22","1319404653231132673","Is it now the case that Premiership footballers care more about children going hungry than most MPs?",5
"2020-10-22","1319406303748513792","Given how long this has gone on and there is no way out, are we  all going to follow the rules?",5
"2020-10-22","1319407693531127809","With global economies decimated by the pandemic, is now really the time to be walking into a no-deal situation with the EU?",5
"2020-10-29","1321947543283113984","In view of the report by the Equalities and Human Rights Commission, should just one individual be held to account for Labour failing to deal with anti-semitism?",3
"2020-10-29","1321953444773744641","Should people in the UK be concerned that the real choice Americans appear to have is to vote for who they consider the ‘least worst’ candidate for President?",3
"2020-10-29","1321959140495949829","Given that France, Germany and UK devolved administrations are either in or have announced a total lockdown, why is the government so reluctant to follow suit?",3
"2020-11-05","1324483961507241987","Whether Trump wins or loses, he gained more votes overall than 2016. Does this show that his message resonates more  than ever with the American people?",3
"2020-11-05","1324490023522152449","Is the new lockdown going to extend beyond the 2nd December, as this Is a ‘pseudo lockdown’ compared to March?",3
"2020-11-05","1324495511638990848","With the Bank of England projecting that GDP will shrink 11 per cent by the end of 2020 can the UK afford a no-deal Brexit?",3
"2020-11-12","1327020984956837888","How many people need to have the coronavirus vaccine for it to be successful?",7
"2020-11-12","1327021950254931970","Can the Government confirm that when the Covid vaccine Is approved, it will be distributed based on clinical need?",7
"2020-11-12","1327023542110724101","Does the UK have suitable storage and distribution infrastructure for the Covid vaccine?",7
"2020-11-12","1327025690303148032","What is the best way to reassure the public that the Covid vaccine  will be both effective and safe?",7
"2020-11-12","1327027443274805248","Will people not in the initial bracket to receive the vaccine still need to abide  by social distancing rules, or even face the further lockdowns?",7
"2020-11-12","1327028740275269636","With the vaccine needing to be stored at low temperatures, how will transport be managed so Brexit does not impact the Covid response?",7
"2020-11-12","1327031790851284997","After 25 years of the Disability Discrimination Act, are disabled people treated generally with widespread equality and respect?",7
"2020-11-19","1329557725303496709","If Priti Patel is found to have broken the code of ministerial behaviour, should she be fired?",5
"2020-11-19","1329562816106405899","Should the Government allow families  to meet up over Christmas, if people are likely to break the rules anyway?",5
"2020-11-19","1329564057465131014","Has devolution been a disaster, and will Boris Johnson’s remark increase the chance of Scotland breaking away from the rest of the UK?",5
"2020-11-19","1329569343227764742","Following the EHRC report and Jeremy Corbyn’s reinstatement to the party, has trust in Labour been restored or undermined by Keir Starmer?",5
"2020-11-19","1329571033213526022","Is it morally justifiable to make a TV drama that is only partially based on true events, when the subjects are unable to defend themselves against misrepresentation?",5
